record_id,company_name,company_domain,ats_provider,board_identifier,board_url,api_url,region,discovery_status,endpoint_status,query_status,germany_status,adapter_status,german_jobs_at_check,total_jobs_at_check,germany_evidence,last_checked_at,last_http_status,verification_error,provenance,notes,options,ingestion_ready,sample_locations
157c88536a463bf41c02,Searchapi,,ashby,SearchApi,https://jobs.ashbyhq.com/SearchApi,https://api.ashbyhq.com/posting-api/job-board/SearchApi?includeCompensation=true,global,discovered,identified,queryable,verified,working,12,12,Live Ashby API returned at least one Germany-located job,2026-09-13T17:31:55.305770Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Remote - Lithuania
3f1183ce3a76a284c48c,Secfix,,ashby,secfix,https://jobs.ashbyhq.com/secfix,https://api.ashbyhq.com/posting-api/job-board/secfix?includeCompensation=true,global,discovered,identified,queryable,verified,working,16,16,Live Ashby API returned at least one Germany-located job,2026-09-13T17:31:50.310454Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,"Remote-Europe | Munich | Remote-Munich | Remote - Germany, Austria, Poland, the UK or Turkey"
3a82b370a47a84bf427f,Semperis,,ashby,semperis,https://jobs.ashbyhq.com/semperis,https://api.ashbyhq.com/posting-api/job-board/semperis?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,29,Live Ashby API returned at least one Germany-located job,2026-09-13T17:31:37.120881Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Germany
7cec848675831a461868,Sentient Foundation,,ashby,sentient-foundation,https://jobs.ashbyhq.com/sentient-foundation,https://api.ashbyhq.com/posting-api/job-board/sentient-foundation?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,2,Live Ashby API returned at least one Germany-located job,2026-09-13T17:31:33.080025Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,United States ( San Francisco )
5b2078879d5a2a2910cc,Sereact,,ashby,sereact,https://jobs.ashbyhq.com/sereact,https://api.ashbyhq.com/posting-api/job-board/sereact?includeCompensation=true,global,discovered,identified,queryable,verified,working,36,41,Live Ashby API returned at least one Germany-located job,2026-09-13T17:31:26.032575Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Stuttgart Schockenriedstr. 17 | Germany | Zurich | London
77c2b2821a5fe4f0f9a8,Shook,,ashby,shook,https://jobs.ashbyhq.com/shook,https://api.ashbyhq.com/posting-api/job-board/shook?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,4,Live Ashby API returned at least one Germany-located job,2026-09-13T17:31:08.969559Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Shook HQ Helsinki
c38cdec47095a53de44d,Sierra,,ashby,sierra,https://jobs.ashbyhq.com/sierra,https://api.ashbyhq.com/posting-api/job-board/sierra?includeCompensation=true,global,discovered,identified,queryable,verified,working,5,210,Live Ashby API returned at least one Germany-located job,2026-09-13T17:31:05.085192Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Munich
c143e26251de6fb0ee89,Singular,,ashby,singular,https://jobs.ashbyhq.com/singular,https://api.ashbyhq.com/posting-api/job-board/singular?includeCompensation=true,global,discovered,identified,queryable,verified,working,2,18,Live Ashby API returned at least one Germany-located job,2026-09-13T17:30:48.906376Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,EMEA Remote
a0ec4e4663eea76ae7d4,Siteminder,,ashby,siteminder,https://jobs.ashbyhq.com/siteminder,https://api.ashbyhq.com/posting-api/job-board/siteminder?includeCompensation=true,global,discovered,identified,queryable,verified,working,6,39,Live Ashby API returned at least one Germany-located job,2026-09-13T17:30:43.855842Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin
e76402ec0b39e819f53e,Snowflake,,ashby,snowflake,https://jobs.ashbyhq.com/snowflake,https://api.ashbyhq.com/posting-api/job-board/snowflake?includeCompensation=true,global,discovered,identified,queryable,verified,working,11,368,Live Ashby API returned at least one Germany-located job,2026-09-13T17:30:17.893432Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,DE-Berlin-Trion Building | Fins Only-DE-Munich-MSO | DE-Germany-Remote | GB-London
44484db1555dc6a47470,Solveintelligence,,ashby,solveintelligence,https://jobs.ashbyhq.com/solveintelligence,https://api.ashbyhq.com/posting-api/job-board/solveintelligence?includeCompensation=true,global,discovered,identified,queryable,verified,working,2,16,Live Ashby API returned at least one Germany-located job,2026-09-13T17:30:00.680577Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,London
22ae904bd9a444373bdc,Sosafe,,ashby,sosafe,https://jobs.ashbyhq.com/sosafe,https://api.ashbyhq.com/posting-api/job-board/sosafe?includeCompensation=true,global,discovered,identified,queryable,verified,working,21,26,Live Ashby API returned at least one Germany-located job,2026-09-13T17:29:51.605615Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Cologne | Munich | Berlin | Spain Remote | London
04e85414f252c3ce852e,Spaitial,,ashby,spaitial,https://jobs.ashbyhq.com/spaitial,https://api.ashbyhq.com/posting-api/job-board/spaitial?includeCompensation=true,global,discovered,identified,queryable,verified,working,9,10,Live Ashby API returned at least one Germany-located job,2026-09-13T17:29:44.567373Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,London
c912aae68fbe8bdafab0,Spearbio,,ashby,spearbio,https://jobs.ashbyhq.com/spearbio,https://api.ashbyhq.com/posting-api/job-board/spearbio?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,13,Live Ashby API returned at least one Germany-located job,2026-09-13T17:29:35.427113Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,London
efc29899b89aa757aed2,Statista,,ashby,statista,https://jobs.ashbyhq.com/statista,https://api.ashbyhq.com/posting-api/job-board/statista?includeCompensation=true,global,discovered,identified,queryable,verified,working,39,44,Live Ashby API returned at least one Germany-located job,2026-09-13T17:28:56.346800Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Hamburg | Hamburg or Berlin
8623b0b398c037d00145,Sunday Gmbh,,ashby,Sunday-GmbH,https://jobs.ashbyhq.com/Sunday-GmbH,https://api.ashbyhq.com/posting-api/job-board/Sunday-GmbH?includeCompensation=true,global,discovered,identified,queryable,verified,working,3,3,Live Ashby API returned at least one Germany-located job,2026-09-13T17:28:15.103457Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Hamburg
0b30d9ae7979bd0f0be9,Sunday Natural,,ashby,sunday-natural,https://jobs.ashbyhq.com/sunday-natural,https://api.ashbyhq.com/posting-api/job-board/sunday-natural?includeCompensation=true,global,discovered,identified,queryable,verified,working,22,25,Live Ashby API returned at least one Germany-located job,2026-09-13T17:28:14.113832Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin
e160a3a788b115cde537,Supercell,,ashby,supercell,https://jobs.ashbyhq.com/supercell,https://api.ashbyhq.com/posting-api/job-board/supercell?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,45,Live Ashby API returned at least one Germany-located job,2026-09-13T17:28:07.101589Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin
fb08d831551b4a8c2d06,Synthesia,,ashby,synthesia,https://jobs.ashbyhq.com/synthesia,https://api.ashbyhq.com/posting-api/job-board/synthesia?includeCompensation=true,global,discovered,identified,queryable,verified,working,6,56,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:47.963320Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Germany | Munich | Berlin | London
7c47ad83dfad0d58b98a,Tacto,,ashby,tacto,https://jobs.ashbyhq.com/tacto,https://api.ashbyhq.com/posting-api/job-board/tacto?includeCompensation=true,global,discovered,identified,queryable,verified,working,23,23,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:40.962919Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Munich
30a4c516c7491fcc206d,Taktile,,ashby,taktile,https://jobs.ashbyhq.com/taktile,https://api.ashbyhq.com/posting-api/job-board/taktile?includeCompensation=true,global,discovered,identified,queryable,verified,working,24,46,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:36.918810Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin Office  | London Office  | New York Office 
a3f0ea3d081484617ea5,Tandem Health,,ashby,tandem-health,https://jobs.ashbyhq.com/tandem-health,https://api.ashbyhq.com/posting-api/job-board/tandem-health?includeCompensation=true,global,discovered,identified,queryable,verified,working,5,54,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:28.863123Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Munich
e183218c936ef8c08f86,Tebi,,ashby,tebi,https://jobs.ashbyhq.com/tebi,https://api.ashbyhq.com/posting-api/job-board/tebi?includeCompensation=true,global,discovered,identified,queryable,verified,working,4,11,Live Ashby API returned at least one Germany-located job,2026-09-13T17:23:33.062821Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Munich | Cologne | Hamburg | Berlin
15194996700b63b530a5,Telli,,ashby,telli,https://jobs.ashbyhq.com/telli,https://api.ashbyhq.com/posting-api/job-board/telli?includeCompensation=true,global,discovered,identified,queryable,verified,working,22,22,Live Ashby API returned at least one Germany-located job,2026-09-13T17:23:28.002289Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin | Berlin/London | Berlin/Paris
417e28cfae4268779af2,Tempo Io,,ashby,tempo-io,https://jobs.ashbyhq.com/tempo-io,https://api.ashbyhq.com/posting-api/job-board/tempo-io?includeCompensation=true,global,discovered,identified,queryable,verified,working,2,21,Live Ashby API returned at least one Germany-located job,2026-09-13T17:23:22.991685Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Germany | United States
3492f10f88ea4e6becc8,Terac,,ashby,terac,https://jobs.ashbyhq.com/terac,https://api.ashbyhq.com/posting-api/job-board/terac?includeCompensation=true,global,discovered,identified,queryable,verified,working,2,63,Live Ashby API returned at least one Germany-located job,2026-09-13T17:23:13.955001Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Germany
b0d86df956048691f044,The Exploration Company,,ashby,the-exploration-company,https://jobs.ashbyhq.com/the-exploration-company,https://api.ashbyhq.com/posting-api/job-board/the-exploration-company?includeCompensation=true,global,discovered,identified,queryable,verified,working,65,103,Live Ashby API returned at least one Germany-located job,2026-09-13T17:22:59.938968Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,"Munich, Germany | Turin, Italy | Bordeaux, France | Düsseldorf"
6d0537077577a19e1399,The Flex,,ashby,the-flex,https://jobs.ashbyhq.com/the-flex,https://api.ashbyhq.com/posting-api/job-board/the-flex?includeCompensation=true,global,discovered,identified,queryable,verified,working,6,7,Live Ashby API returned at least one Germany-located job,2026-09-13T17:22:58.893355Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,London | Paris
48f81c44357ecb57416b,The Global Talent Co,,ashby,the-global-talent-co,https://jobs.ashbyhq.com/the-global-talent-co,https://api.ashbyhq.com/posting-api/job-board/the-global-talent-co?includeCompensation=true,global,discovered,identified,queryable,verified,working,10,80,Live Ashby API returned at least one Germany-located job,2026-09-13T17:22:56.955179Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin | Poland | Germany
42a77444e9735b04011f,Trading212,,ashby,trading212,https://jobs.ashbyhq.com/trading212,https://api.ashbyhq.com/posting-api/job-board/trading212?includeCompensation=true,global,discovered,identified,queryable,verified,working,12,73,Live Ashby API returned at least one Germany-located job,2026-09-13T17:22:00.684116Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin | Germany | Sofia
ed5a55c419db01b3356b,Trawa,,ashby,trawa,https://jobs.ashbyhq.com/trawa,https://api.ashbyhq.com/posting-api/job-board/trawa?includeCompensation=true,global,discovered,identified,queryable,verified,working,21,21,Live Ashby API returned at least one Germany-located job,2026-09-13T17:21:54.668981Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin HQ
fa5ab42b232511ec8987,Trm Labs,,ashby,trm-labs,https://jobs.ashbyhq.com/trm-labs,https://api.ashbyhq.com/posting-api/job-board/trm-labs?includeCompensation=true,global,discovered,identified,queryable,verified,working,6,103,Live Ashby API returned at least one Germany-located job,2026-09-13T17:21:44.816423Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,EMEA | United States | United Kingdom
6862bdee264aec3f348f,Uncountable,,ashby,uncountable,https://jobs.ashbyhq.com/uncountable,https://api.ashbyhq.com/posting-api/job-board/uncountable?includeCompensation=true,global,discovered,identified,queryable,verified,working,12,32,Live Ashby API returned at least one Germany-located job,2026-09-13T17:21:12.418378Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,"New York, San Francisco, Munich or London | New York, San Francisco, Munich, London, Cleveland or Pittsburgh | San Francisco, New York, Munich, or London | Munich"
d6b4689b892c38978883,Upvest,,ashby,upvest,https://jobs.ashbyhq.com/upvest,https://api.ashbyhq.com/posting-api/job-board/upvest?includeCompensation=true,global,discovered,identified,queryable,verified,working,16,16,Live Ashby API returned at least one Germany-located job,2026-09-13T17:20:50.186314Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin
ebca4b5b466d7184ff69,Vclusterlabs,,ashby,vclusterlabs,https://jobs.ashbyhq.com/vclusterlabs,https://api.ashbyhq.com/posting-api/job-board/vclusterlabs?includeCompensation=true,global,discovered,identified,queryable,verified,working,6,22,Live Ashby API returned at least one Germany-located job,2026-09-13T17:20:27.994646Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Germany | United States | Remote
22379b1fd6f51d5c7db4,Viktor,,ashby,viktor,https://jobs.ashbyhq.com/viktor,https://api.ashbyhq.com/posting-api/job-board/viktor?includeCompensation=true,global,discovered,identified,queryable,verified,working,8,28,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:25.877765Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Warsaw
c556e01451d023502353,Vinci4D,,ashby,vinci4d,https://jobs.ashbyhq.com/vinci4d,https://api.ashbyhq.com/posting-api/job-board/vinci4d?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,27,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:24.846216Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,"Munich, Germany"
0b55aa7a8592f2dd660e,Vistar,,ashby,vistar,https://jobs.ashbyhq.com/vistar,https://api.ashbyhq.com/posting-api/job-board/vistar?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,13,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:17.815090Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Hamburg
a6be78449d966d12ec75,Vogel,,ashby,Vogel,https://jobs.ashbyhq.com/Vogel,https://api.ashbyhq.com/posting-api/job-board/Vogel?includeCompensation=true,global,discovered,identified,queryable,verified,working,26,26,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:10.855288Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Aalen | München
c6bcc20cea9a81e61ccb,Voize,,ashby,voize,https://jobs.ashbyhq.com/voize,https://api.ashbyhq.com/posting-api/job-board/voize?includeCompensation=true,global,discovered,identified,queryable,verified,working,41,49,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:08.801466Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin | Frankfurt | Göttingen
8a2e1e5e4a4e2919759e,Voodoo,,ashby,voodoo,https://jobs.ashbyhq.com/voodoo,https://api.ashbyhq.com/posting-api/job-board/voodoo?includeCompensation=true,global,discovered,identified,queryable,verified,working,10,102,Live Ashby API returned at least one Germany-located job,2026-09-13T17:27:04.797315Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Paris | Barcelona | Istanbul
48d3f9d5b2d9f722e5f7,Voyfai,,ashby,voyfai,https://jobs.ashbyhq.com/voyfai,https://api.ashbyhq.com/posting-api/job-board/voyfai?includeCompensation=true,global,discovered,identified,queryable,verified,working,7,7,Live Ashby API returned at least one Germany-located job,2026-09-13T17:26:58.748680Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin | Hamburg
5c5c79fa5d21051aeade,Vrey,,ashby,VREY,https://jobs.ashbyhq.com/VREY,https://api.ashbyhq.com/posting-api/job-board/VREY?includeCompensation=true,global,discovered,identified,queryable,verified,working,34,34,Live Ashby API returned at least one Germany-located job,2026-09-13T17:26:57.832727Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin HQ
630b2f0e9b71631df576,Watershed,,ashby,watershed,https://jobs.ashbyhq.com/watershed,https://api.ashbyhq.com/posting-api/job-board/watershed?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,33,Live Ashby API returned at least one Germany-located job,2026-09-13T17:26:40.677795Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin
78e4c1adca5116029d70,Wemolo,,ashby,wemolo,https://jobs.ashbyhq.com/wemolo,https://api.ashbyhq.com/posting-api/job-board/wemolo?includeCompensation=true,global,discovered,identified,queryable,verified,working,17,21,Live Ashby API returned at least one Germany-located job,2026-09-13T17:26:23.593998Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Munich
b03b7147b6eb93954419,Wordsmith,,ashby,wordsmith,https://jobs.ashbyhq.com/wordsmith,https://api.ashbyhq.com/posting-api/job-board/wordsmith?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,20,Live Ashby API returned at least one Germany-located job,2026-09-13T17:25:50.467184Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Munich
7d0683520dbd38a35d49,Worldly,,ashby,worldly,https://jobs.ashbyhq.com/worldly,https://api.ashbyhq.com/posting-api/job-board/worldly?includeCompensation=true,global,discovered,identified,queryable,verified,working,2,8,Live Ashby API returned at least one Germany-located job,2026-09-13T17:25:42.446841Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,United States - Remote | Portugal - Remote
730765e04b6dae294c42,Xyz Reality,,ashby,xyz-reality,https://jobs.ashbyhq.com/xyz-reality,https://api.ashbyhq.com/posting-api/job-board/xyz-reality?includeCompensation=true,global,discovered,identified,queryable,verified,working,1,52,Live Ashby API returned at least one Germany-located job,2026-09-13T17:25:30.370957Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Limerick
2c5cbfcd473fc43c9662,Yepoda,,ashby,yepoda,https://jobs.ashbyhq.com/yepoda,https://api.ashbyhq.com/posting-api/job-board/yepoda?includeCompensation=true,global,discovered,identified,queryable,verified,working,8,18,Live Ashby API returned at least one Germany-located job,2026-09-13T17:25:27.343853Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin
01d32b5262fc76d6a2ab,Zauber,,ashby,zauber,https://jobs.ashbyhq.com/zauber,https://api.ashbyhq.com/posting-api/job-board/zauber?includeCompensation=true,global,discovered,identified,queryable,verified,working,5,5,Live Ashby API returned at least one Germany-located job,2026-09-13T17:25:18.302732Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Berlin
5a79be4fcf2e8d3953c6,Zeit Ai,,ashby,zeit-ai,https://jobs.ashbyhq.com/zeit-ai,https://api.ashbyhq.com/posting-api/job-board/zeit-ai?includeCompensation=true,global,discovered,identified,queryable,verified,working,6,6,Live Ashby API returned at least one Germany-located job,2026-09-13T17:25:12.297712Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Munich
a81f3a873bea991c54fb,Zip,,ashby,zip,https://jobs.ashbyhq.com/zip,https://api.ashbyhq.com/posting-api/job-board/zip?includeCompensation=true,global,discovered,identified,queryable,verified,working,5,124,Live Ashby API returned at least one Germany-located job,2026-09-13T17:25:08.323235Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,Remote - Germany
56dd3127dec552785589,Zoe,,ashby,zoe,https://jobs.ashbyhq.com/zoe,https://api.ashbyhq.com/posting-api/job-board/zoe?includeCompensation=true,global,discovered,identified,queryable,verified,working,2,6,Live Ashby API returned at least one Germany-located job,2026-09-13T17:25:05.256723Z,200,,Common Crawl CC-MAIN-2026-30 candidate + live Ashby API verification,,{},True,UK | Berlin 
a190cf1a804062b3b82a,EUROPART,,dvinci,europart-karriere,https://europart-karriere.dvinci-hr.com/de/jobs,,global,discovered,identified,adapter_required,verified,required,,,German vacancies verified,2026-09-13T20:14:17.351778Z,,,reviewed public careers source,,{},False,
b505a8060f570feb4330,Atolls,,greenhouse,atolls,https://boards.greenhouse.io/atolls,https://boards-api.greenhouse.io/v1/boards/atolls/jobs?content=true,global,discovered,identified,queryable,verified,working,,,Germany locations verified,2026-09-13T20:14:17.351778Z,,,reviewed public careers source,,{},True,
07a1c860cde307cdb1bd,GetYourGuide,,greenhouse,getyourguide,https://boards.greenhouse.io/getyourguide,https://boards-api.greenhouse.io/v1/boards/getyourguide/jobs?content=true,global,discovered,identified,queryable,verified,working,,,"Berlin, Germany jobs verified",2026-09-13T20:14:17.351778Z,,,reviewed public careers source,,{},True,
03734556075822a55a04,HelloFresh,,greenhouse,hellofresh,https://boards.greenhouse.io/hellofresh,https://boards-api.greenhouse.io/v1/boards/hellofresh/jobs?content=true,global,discovered,identified,queryable,verified,working,,,"Berlin, Germany jobs verified",2026-09-13T20:14:17.351778Z,,,reviewed public careers source,,{},True,
8e786dd90cff9b6fd6f9,360learning,,lever,360learning,https://jobs.lever.co/360learning,https://api.lever.co/v0/postings/360learning?mode=json,global,discovered,identified,queryable,verified,working,6,31,At least one structured Germany location verified,2026-09-12T17:03:32.254000Z,,,verified ATS API discovery snapshot,,{},True,"Berlin, Remote"
2b32ba2f82f8f71c27e2,Actian,,lever,actian,https://jobs.lever.co/actian,https://api.lever.co/v0/postings/actian?mode=json,global,discovered,identified,queryable,verified,working,1,12,At least one structured Germany location verified,2026-09-12T17:03:34.078000Z,,,verified ATS API discovery snapshot,,{},True,Germany - Remote
5da79c57c32d561517d8,Aevi,,lever,aevi,https://jobs.eu.lever.co/aevi,https://api.eu.lever.co/v0/postings/aevi?mode=json,eu,discovered,identified,queryable,verified,working,1,7,Live Lever EU API returned at least one Germany-located job,2026-09-13T18:48:42.809763Z,200,,Common Crawl CC-MAIN-2026-21 candidate + live Lever API verification,,{},True,Germany
c98eb98412091fa58c2a,Agicap,,lever,agicap,https://jobs.lever.co/agicap,https://api.lever.co/v0/postings/agicap?mode=json,global,discovered,identified,queryable,verified,working,12,31,At least one structured Germany location verified,2026-09-12T17:03:34.722000Z,,,verified ATS API discovery snapshot,,{},True,Düsseldorf 🇩🇪 | Berlin 🇩🇪
5ee62f86a2da7d9ebf08,Agile Defense,,lever,agile-defense,https://jobs.lever.co/agile-defense,https://api.lever.co/v0/postings/agile-defense?mode=json,global,discovered,identified,queryable,verified,working,3,101,At least one structured Germany location verified,2026-09-12T17:14:26.724000Z,,,verified ATS API discovery snapshot,,{},True,"Peterson Space Force Base, CO | Falls Church, VA"
0478d27dcb8e1354f9cd,Aircall,,lever,aircall,https://jobs.lever.co/aircall,https://api.lever.co/v0/postings/aircall?mode=json,global,discovered,identified,queryable,verified,working,6,77,At least one structured Germany location verified,2026-09-12T17:03:39.212000Z,,,verified ATS API discovery snapshot,,{},True,Berlin Office
78e39d1926bebf6b30a5,Ajax,,lever,ajax,https://jobs.lever.co/ajax,https://api.lever.co/v0/postings/ajax?mode=json,global,discovered,identified,queryable,verified,working,4,205,At least one structured Germany location verified,2026-09-12T17:03:43.520000Z,,,verified ATS API discovery snapshot,,{},True,Stuttgart | Berlin | Germany
18cfbce79128057b6af3,Alimentiv 2,,lever,alimentiv-2,https://jobs.lever.co/alimentiv-2,https://api.lever.co/v0/postings/alimentiv-2?mode=json,global,discovered,identified,queryable,verified,working,6,40,At least one structured Germany location verified,2026-09-12T17:03:44.274000Z,,,verified ATS API discovery snapshot,,{},True,Frankfurt | Krakow | Munich
3fdf427b098a22805067,Ampeco Global,,lever,ampeco-global,https://jobs.lever.co/ampeco-global,https://api.lever.co/v0/postings/ampeco-global?mode=json,global,discovered,identified,queryable,verified,working,1,10,At least one structured Germany location verified,2026-09-12T17:03:48.405000Z,,,verified ATS API discovery snapshot,,{},True,Germany
a7ef69697c5e0e610346,Apex.AI,,lever,apex-ai,https://jobs.lever.co/apex-ai,https://api.lever.co/v0/postings/apex-ai?mode=json,global,discovered,identified,queryable,verified,working,7,7,Live Lever GLOBAL API returned at least one Germany-located job,2026-09-13T19:23:34.784503Z,200,,User-supplied candidate + live Lever API verification,,{},True,Munich
c7ba1d8c4a838d4965c5,Appzen,,lever,appzen,https://jobs.lever.co/appzen,https://api.lever.co/v0/postings/appzen?mode=json,global,discovered,identified,queryable,verified,working,1,22,At least one structured Germany location verified,2026-09-12T17:04:01.585000Z,,,verified ATS API discovery snapshot,,{},True,Germany
fe2657bf2a7a141414a1,Arc'teryx,,lever,arcteryx.com,https://jobs.lever.co/arcteryx.com,https://api.lever.co/v0/postings/arcteryx.com?mode=json,global,discovered,identified,queryable,verified,working,9,299,Live Lever GLOBAL API returned at least one Germany-located job,2026-09-13T19:23:31.204818Z,200,,User-supplied candidate + live Lever API verification,,{},True,"Ingolstadt | Hamburg | Munich | Garching, Munich"
fc608c081c3180b7acba,Azul,,lever,azul,https://jobs.lever.co/azul,https://api.lever.co/v0/postings/azul?mode=json,global,discovered,identified,queryable,verified,working,1,17,At least one structured Germany location verified,2026-09-12T17:04:15.673000Z,,,verified ATS API discovery snapshot,,{},True,Munich
373a4af0faf0741ba6e3,Bazaarvoice,,lever,bazaarvoice,https://jobs.lever.co/bazaarvoice,https://api.lever.co/v0/postings/bazaarvoice?mode=json,global,discovered,identified,queryable,verified,working,4,27,At least one structured Germany location verified,2026-09-12T17:04:16.463000Z,,,verified ATS API discovery snapshot,,{},True,Munich
f334e068d92054b983a4,Bigblue,,lever,bigblue,https://jobs.lever.co/bigblue,https://api.lever.co/v0/postings/bigblue?mode=json,global,discovered,identified,queryable,verified,working,1,35,At least one structured Germany location verified,2026-09-12T17:04:32.573000Z,,,verified ATS API discovery snapshot,,{},True,Berlin
5eb8c1d1d43b0f3548e1,Bluecatnetworks,,lever,bluecatnetworks,https://jobs.lever.co/bluecatnetworks,https://api.lever.co/v0/postings/bluecatnetworks?mode=json,global,discovered,identified,queryable,verified,working,1,22,At least one structured Germany location verified,2026-09-12T17:04:41.945000Z,,,verified ATS API discovery snapshot,,{},True,Germany - Remote
686293fb5412dfbcc408,Brafton,,lever,brafton,https://jobs.lever.co/brafton,https://api.lever.co/v0/postings/brafton?mode=json,global,discovered,identified,queryable,verified,working,2,21,At least one structured Germany location verified,2026-09-12T17:04:49.705000Z,,,verified ATS API discovery snapshot,,{},True,Germany remote
